day,ew,pp,tt,mpv,mpv_error,auto_flag,source,source_stage,source_file,in_primary_range
182,1,6,8,131.436203,0.41976,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,6,9,132.592407,0.419316,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,6,10,132.055328,0.46146,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,6,11,135.102631,0.485399,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,6,12,134.061142,0.476824,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,6,13,133.055679,0.525373,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,6,14,134.288284,0.453286,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,6,15,133.617966,0.524632,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,6,16,127.791534,0.444459,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,6,17,128.696854,0.479882,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,6,18,131.043259,0.478334,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,6,19,133.83429,0.49754,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,6,20,133.498779,0.46893,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,6,21,133.672516,0.558931,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,6,22,132.563538,0.48089,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,6,23,130.041397,0.534128,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,6,24,133.792374,0.448498,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,6,25,130.688385,0.543242,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,6,26,133.184296,0.461686,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,6,27,133.863068,0.528859,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,6,28,132.96759,0.526908,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,6,29,131.426941,0.52983,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,6,30,134.897339,0.529382,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,6,31,132.702545,0.483101,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,1,130.718124,0.761805,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,2,129.952499,0.591186,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,3,129.826248,0.654182,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,4,129.577759,0.549665,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,5,133.476746,0.47623,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,6,128.415375,0.490591,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,7,128.291809,0.445754,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,8,128.483444,0.468911,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,9,129.87854,0.429287,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,10,134.04863,0.465832,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,11,134.137482,0.464393,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,12,132.638947,0.553573,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,13,133.80191,0.497844,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,14,129.301743,0.461199,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,15,133.969315,0.455288,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,16,130.817871,0.551552,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,17,134.562698,0.473626,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,18,128.987473,0.575088,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,19,135.600174,0.489723,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,20,135.225739,0.562307,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,21,133.342178,0.469446,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,22,133.687088,0.569484,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,23,136.095078,0.484871,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,24,134.978546,0.654002,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,25,135.510849,0.522105,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,26,132.1297,0.551763,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,27,133.701279,0.537384,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,28,133.256104,0.547618,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,29,133.528381,0.514949,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,30,134.651642,0.585155,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,7,31,133.896591,0.563606,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,1,132.937317,0.565218,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,2,130.441895,0.551674,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,3,119.978325,1.218625,different_from_nominal,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,4,129.353928,0.461121,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,5,131.427155,0.487353,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,6,128.838791,0.45402,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,7,129.46907,0.455649,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,8,129.093628,0.423864,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,9,129.777039,0.462526,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,10,130.99733,0.515483,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,11,134.73732,0.498103,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,12,131.037903,0.484269,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,13,133.299759,0.500838,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,14,131.711807,0.484435,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,15,134.265091,0.513892,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,16,134.056702,0.492923,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,17,135.868301,0.485662,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,18,133.608368,0.504045,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,19,132.684723,0.49874,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,20,134.873383,0.550561,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,21,133.396942,0.56835,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,22,134.807861,0.600734,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,23,136.518524,0.588861,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,24,128.876465,0.71668,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,25,125.039772,0.818872,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,26,132.385101,0.669188,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,27,135.300171,0.570741,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,28,134.273468,0.627322,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,29,133.868774,0.584164,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,30,132.453369,0.568204,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,8,31,131.268661,0.633865,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,1,129.0811,0.705558,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,2,128.539429,0.67139,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,3,129.74498,0.627603,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,4,129.420731,0.537122,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,5,129.804611,0.458492,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,6,126.482994,0.503084,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,7,127.653198,0.581923,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,8,128.389221,0.490518,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,9,129.682739,0.426118,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,10,131.709625,0.542828,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,11,130.064011,0.520596,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,12,128.470947,0.544556,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,13,128.671188,0.592989,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,14,133.347122,0.60339,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,15,130.590515,0.550402,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,16,134.150864,0.547758,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,17,129.238983,0.507312,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,18,132.116501,0.503865,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,19,129.225433,0.527324,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,20,129.740265,0.539417,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,21,128.384857,0.596353,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,22,131.084534,0.585171,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,23,127.957153,0.610694,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,24,125.812317,0.724046,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,25,127.007011,0.743661,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,26,133.746979,0.583967,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,27,133.231461,0.613125,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,28,136.308533,0.67398,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,29,133.617661,0.641536,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,30,133.062515,0.652534,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,9,31,131.337082,0.579789,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,1,132.977097,0.549038,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,2,131.525848,0.616091,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,3,129.914627,0.643959,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,4,132.113342,0.473149,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,5,132.015823,0.484406,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,6,130.564331,0.467299,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,7,129.938675,0.505749,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,8,130.232162,0.46765,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,9,129.996918,0.467477,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,10,134.515167,0.558351,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,11,131.466782,0.491456,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,12,133.038574,0.507705,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,13,126.367188,0.598004,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,14,131.311325,0.579365,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,15,132.72168,0.586135,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,16,134.103073,0.56728,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,17,133.863983,0.568792,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,18,132.486221,0.530903,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,19,132.590179,0.557588,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,20,133.924149,0.513529,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,21,131.308289,0.580456,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,22,133.046494,0.634743,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,23,135.299606,0.643066,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,24,137.170334,0.633137,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,25,135.482941,0.591761,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,26,128.736267,0.706754,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,27,137.826752,0.64607,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,28,135.348801,0.594528,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,29,133.661697,0.66595,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,30,135.761124,0.638141,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,10,31,136.591995,0.7944,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,1,132.002762,0.526573,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,2,132.545975,0.536154,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,3,129.755188,0.494057,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,4,130.253998,0.531044,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,5,131.486404,0.46856,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,6,129.450638,0.535889,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,7,128.191635,0.461184,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,8,129.639053,0.459032,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,9,129.433853,0.424605,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,10,133.927322,0.518073,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,11,132.953247,0.461676,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,12,132.611618,0.491599,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,13,133.903885,0.513014,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,14,134.892776,0.516954,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,15,133.605026,0.569322,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,16,133.803223,0.470529,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,17,136.980835,0.488763,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,18,135.637054,0.503475,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,19,133.904449,0.49075,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,20,136.249695,0.553826,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,21,134.777771,0.540466,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,22,135.977646,0.589885,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,23,134.569351,0.587848,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,24,136.106628,0.538734,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,25,131.880692,0.528904,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,26,136.034576,0.561158,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,27,134.89856,0.547559,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,28,135.424484,0.602463,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,29,132.584641,0.584566,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,30,135.078918,0.585058,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,11,31,134.261856,0.55608,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,12,1,126.130852,1.080381,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,12,2,128.177475,0.793662,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,12,3,126.903313,0.763265,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,12,4,129.233261,0.531485,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,12,5,127.75473,0.546062,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,12,6,130.932495,0.49409,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,12,7,128.587219,0.529953,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,12,8,130.337067,0.494354,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,12,9,128.757584,0.521441,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,12,10,130.896378,0.611653,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,12,11,126.252182,0.559588,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,12,12,131.73378,0.559593,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,12,13,127.000221,0.651816,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,12,14,131.540985,0.577338,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,12,15,132.480911,0.591378,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,12,16,132.527695,0.604177,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,12,17,131.232224,0.559049,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,12,18,135.571609,0.645293,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,12,19,133.641296,0.572472,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,12,20,134.052917,0.65433,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,12,21,134.33313,0.645567,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,12,22,133.075821,0.633281,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
182,1,12,23,128.839417,0.666514,not_flagged,ding,automatic_daily_fit,NmipConstantsDay182.txt,True
